0.167 0.817418 0.276101 1.6 
0.168 0.818038 0.277587 1.6 
0.169 0.818658 0.27907 1.6 
0.17 0.819277 0.280552 1.6 
0.171 0.819896 0.282033 1.6 
0.172 0.820514 0.283511 1.6 
0.173 0.821133 0.284988 1.6 
0.174 0.82175 0.286463 1.6 
0.175 0.822368 0.287936 1.6 
0.176 0.822985 0.289407 1.6 
0.177 0.823602 0.290877 1.6 
0.178 0.824218 0.292345 1.6 
0.179 0.824834 0.293812 1.6 
0.18 0.82545 0.295276 1.6 
0.181 0.826065 0.296739 1.6 
0.182 0.82668 0.2982 1.6 
0.183 0.827295 0.29966 1.6 
0.184 0.827909 0.301118 1.6 
0.185 0.828523 0.302574 1.6 
0.186 0.829136 0.304028 1.6 
0.187 0.82975 0.305481 1.6 
0.188 0.830362 0.306932 1.6 
0.189 0.830975 0.308381 1.6 
0.19 0.831587 0.309829 1.6 
0.191 0.832199 0.311274 1.6 
0.192 0.83281 0.312719 1.6 
0.193 0.833421 0.314161 1.6 
0.194 0.834032 0.315602 1.6 
0.195 0.834642 0.317041 1.6 
0.196 0.835252 0.318478 1.6 
0.197 0.835861 0.319914 1.6 
0.198 0.83647 0.321348 1.6 
0.199 0.837079 0.32278 1.6 
0.2 0.837688 0.324211 1.6 
0.201 0.838296 0.32564 1.6 
0.202 0.838903 0.327067 1.6 
0.203 0.839511 0.328493 1.6 
0.204 0.840118 0.329917 1.6 
0.205 0.840724 0.331339 1.6 
0.206 0.841331 0.33276 1.6 
0.207 0.841937 0.334179 1.6 
0.208 0.842542 0.335596 1.6 
0.209 0.843147 0.337012 1.6 
0.21 0.843752 0.338426 1.6 
0.211 0.844357 0.339838 1.6 
0.212 0.844961 0.341249 1.6 
0.213 0.845565 0.342658 1.6 
0.214 0.846168 0.344065 1.6 
0.215 0.846771 0.345471 1.6 
0.216 0.847374 0.346875 1.6 
0.217 0.847976 0.348278 1.6 
0.218 0.848578 0.349678 1.6 
0.219 0.849179 0.351078 1.6 
0.22 0.849781 0.352475 1.6 
0.221 0.850381 0.353871 1.6 
0.222 0.850982 0.355265 1.6 
0.223 0.851582 0.356658 1.6 
0.224 0.852182 0.358049 1.6 
0.225 0.852781 0.359438 1.6 
0.226 0.85338 0.360826 1.6 
0.227 0.853979 0.362212 1.6 
0.228 0.854577 0.363597 1.6 
0.229 0.855175 0.36498 1.6 
0.23 0.855773 0.366361 1.6 
0.231 0.85637 0.367741 1.6 
0.232 0.856967 0.369119 1.6 
0.233 0.857563 0.370495 1.6 
0.234 0.85816 0.37187 1.6 
0.235 0.858755 0.373243 1.6 
0.236 0.859351 0.374615 1.6 
0.237 0.859946 0.375985 1.6 
0.238 0.86054 0.377353 1.6 
0.239 0.861135 0.37872 1.6 
0.24 0.861729 0.380085 1.6 
0.241 0.862322 0.381449 1.6 
0.242 0.862916 0.382811 1.6 
0.243 0.863508 0.384171 1.6 
0.244 0.864101 0.38553 1.6 
0.245 0.864693 0.386887 1.6 
0.246 0.865285 0.388243 1.6 
0.247 0.865876 0.389597 1.6 
0.248 0.866467 0.390949 1.6 
0.249 0.867058 0.3923 1.6 
0.25 0.867648 0.39365 1.6 
0.251 0.868238 0.394997 1.6 
0.252 0.868828 0.396344 1.6 
0.253 0.869417 0.397688 1.6 
0.254 0.870006 0.399031 1.6 
0.255 0.870595 0.400373 1.6 
0.256 0.871183 0.401713 1.6 
0.257 0.871771 0.403051 1.6 
0.258 0.872358 0.404388 1.6 
0.259 0.872945 0.405723 1.6 
0.26 0.873532 0.407057 1.6 
0.261 0.874118 0.408389 1.6 
0.262 0.874704 0.409719 1.6 
0.263 0.87529 0.411048 1.6 
0.264 0.875875 0.412376 1.6 
0.265 0.87646 0.413702 1.6 
0.266 0.877044 0.415026 1.6 
0.267 0.877629 0.416349 1.6 
0.268 0.878212 0.41767 1.6 
0.269 0.878796 0.41899 1.6 
0.27 0.879379 0.420308 1.6 
0.271 0.879962 0.421625 1.6 
0.272 0.880544 0.42294 1.6 
0.273 0.881126 0.424253 1.6 
0.274 0.881708 0.425565 1.6 
0.275 0.882289 0.426876 1.6 
0.276 0.88287 0.428185 1.6 
0.277 0.88345 0.429492 1.6 
0.278 0.88403 0.430798 1.6 
0.279 0.88461 0.432103 1.6 
0.28 0.88519 0.433406 1.6 
0.281 0.885769 0.434707 1.6 
0.282 0.886348 0.436007 1.6 
0.283 0.886926 0.437305 1.6 
0.284 0.887504 0.438602 1.6 
0.285 0.888082 0.439897 1.6 
0.286 0.888659 0.441191 1.6 
0.287 0.889236 0.442483 1.6 
0.288 0.889812 0.443774 1.6 
0.289 0.890389 0.445063 1.6 
0.29 0.890964 0.446351 1.6 
0.291 0.89154 0.447638 1.6 
0.292 0.892115 0.448922 1.6 
0.293 0.89269 0.450206 1.6 
0.294 0.893264 0.451487 1.6 
0.295 0.893838 0.452768 1.6 
0.296 0.894412 0.454047 1.6 
0.297 0.894985 0.455324 1.6 
0.298 0.895558 0.4566 1.6 
0.299 0.896131 0.457874 1.6 
0.3 0.896703 0.459147 1.6 
0.301 0.897275 0.460418 1.6 
0.302 0.897846 0.461688 1.6 
0.303 0.898417 0.462957 1.6 
0.304 0.898988 0.464224 1.6 
0.305 0.899558 0.465489 1.6 
0.306 0.900128 0.466753 1.6 
0.307 0.900698 0.468016 1.6 
0.308 0.901267 0.469277 1.6 
0.309 0.901836 0.470536 1.6 
0.31 0.902405 0.471794 1.6 
0.311 0.902973 0.473051 1.6 
0.312 0.903541 0.474306 1.6 
0.313 0.904109 0.47556 1.6 
0.314 0.904676 0.476812 1.6 
0.315 0.905243 0.478063 1.6 
0.316 0.905809 0.479312 1.6 
0.317 0.906375 0.48056 1.6 
0.318 0.906941 0.481807 1.6 
0.319 0.907506 0.483052 1.6 
0.32 0.908071 0.484295 1.6 
0.321 0.908636 0.485537 1.6 
0.322 0.9092 0.486778 1.6 
0.323 0.909764 0.488017 1.6 
0.324 0.910327 0.489255 1.6 
0.325 0.910891 0.490491 1.6 
0.326 0.911453 0.491726 1.6 
0.327 0.912016 0.49296 1.6 
0.328 0.912578 0.494192 1.6 
0.329 0.91314 0.495422 1.6 
0.33 0.913701 0.496652 1.6 
0.331 0.914262 0.497879 1.6 
0.332 0.914823 0.499106 1.6 
0.333 0.915383 0.500331 1.6 
0.334 0.915943 0.501554 1.6 
0.335 0.916502 0.502776 1.6 
0.336 0.917062 0.503997 1.6 
0.337 0.91762 0.505216 1.6 
0.338 0.918179 0.506434 1.6 
0.339 0.918737 0.50765 1.6 
0.34 0.919295 0.508865 1.6 
0.341 0.919852 0.510079 1.6 
0.342 0.920409 0.511291 1.6 
0.343 0.920966 0.512502 1.6 
0.344 0.921522 0.513711 1.6 
0.345 0.922078 0.514919 1.6 
0.346 0.922634 0.516125 1.6 
0.347 0.923189 0.51733 1.6 
0.348 0.923744 0.518534 1.6 
0.349 0.924298 0.519737 1.6 
0.35 0.924852 0.520937 1.6 
0.351 0.925406 0.522137 1.6 
0.352 0.92596 0.523335 1.6 
0.353 0.926513 0.524532 1.6 
0.354 0.927065 0.525727 1.6 
0.355 0.927618 0.526921 1.6 
0.356 0.92817 0.528114 1.6 
0.357 0.928721 0.529305 1.6 
0.358 0.929273 0.530495 1.6 
0.359 0.929824 0.531683 1.6 
0.36 0.930374 0.53287 1.6 
0.361 0.930924 0.534056 1.6 
0.362 0.931474 0.53524 1.6 
0.363 0.932024 0.536423 1.6 
0.364 0.932573 0.537605 1.6 
0.365 0.933122 0.538785 1.6 
0.366 0.93367 0.539964 1.6 
0.367 0.934218 0.541141 1.6 
0.368 0.934766 0.542318 1.6 
0.369 0.935313 0.543492 1.6 
0.37 0.93586 0.544666 1.6 
0.371 0.936407 0.545838 1.6 
0.372 0.936953 0.547008 1.6 
0.373 0.937499 0.548178 1.6 
0.374 0.938044 0.549346 1.6 
0.375 0.938589 0.550512 1.6 
0.376 0.939134 0.551677 1.6 
0.377 0.939679 0.552841 1.6 
0.378 0.940223 0.554004 1.6 
0.379 0.940767 0.555165 1.6 
0.38 0.94131 0.556325 1.6 
0.381 0.941853 0.557483 1.6 
0.382 0.942396 0.55864 1.6 
0.383 0.942938 0.559796 1.6 
0.384 0.94348 0.560951 1.6 
0.385 0.944021 0.562104 1.6 
0.386 0.944563 0.563256 1.6 
0.387 0.945103 0.564406 1.6 
0.388 0.945644 0.565555 1.6 
0.389 0.946184 0.566703 1.6 
0.39 0.946724 0.56785 1.6 
0.391 0.947263 0.568995 1.6 
0.392 0.947802 0.570139 1.6 
0.393 0.948341 0.571281 1.6 
0.394 0.948879 0.572422 1.6 
0.395 0.949417 0.573562 1.6 
0.396 0.949955 0.574701 1.6 
0.397 0.950492 0.575838 1.6 
0.398 0.951029 0.576974 1.6 
0.399 0.951566 0.578108 1.6 
0.4 0.952102 0.579242 1.6 
0.401 0.952638 0.580374 1.6 
0.402 0.953174 0.581504 1.6 
0.403 0.953709 0.582634 1.6 
0.404 0.954243 0.583762 1.6 
0.405 0.954778 0.584888 1.6 
0.406 0.955312 0.586014 1.6 
0.407 0.955846 0.587138 1.6 
0.408 0.956379 0.588261 1.6 
0.409 0.956912 0.589382 1.6 
0.41 0.957445 0.590502 1.6 
0.411 0.957977 0.591621 1.6 
0.412 0.958509 0.592739 1.6 
0.413 0.959041 0.593855 1.6 
0.414 0.959572 0.59497 1.6 
0.415 0.960103 0.596084 1.6 
0.416 0.960633 0.597197 1.6 
0.417 0.961163 0.598308 1.6 
0.418 0.961693 0.599418 1.6 
0.419 0.962223 0.600526 1.6 
0.42 0.962752 0.601634 1.6 
0.421 0.96328 0.60274 1.6 
0.422 0.963809 0.603845 1.6 
0.423 0.964337 0.604948 1.6 
0.424 0.964864 0.60605 1.6 
0.425 0.965392 0.607151 1.6 
0.426 0.965919 0.608251 1.6 
0.427 0.966445 0.609349 1.6 
0.428 0.966972 0.610447 1.6 
0.429 0.967497 0.611542 1.6 
0.43 0.968023 0.612637 1.6 
0.431 0.968548 0.61373 1.6 
0.432 0.969073 0.614822 1.6 
0.433 0.969598 0.615913 1.6 
0.434 0.970122 0.617003 1.6 
0.435 0.970645 0.618091 1.6 
0.436 0.971169 0.619178 1.6 
0.437 0.971692 0.620264 1.6 
0.438 0.972215 0.621349 1.6 
0.439 0.972737 0.622432 1.6 
0.44 0.973259 0.623514 1.6 
0.441 0.973781 0.624595 1.6 
0.442 0.974302 0.625674 1.6 
0.443 0.974823 0.626752 1.6 
0.444 0.975343 0.627829 1.6 
0.445 0.975864 0.628905 1.6 
0.446 0.976383 0.62998 1.6 
0.447 0.976903 0.631053 1.6 
0.448 0.977422 0.632125 1.6 
0.449 0.977941 0.633196 1.6 
0.45 0.978459 0.634266 1.6 
0.451 0.978978 0.635334 1.6 
0.452 0.979495 0.636401 1.6 
0.453 0.980013 0.637467 1.6 
0.454 0.98053 0.638532 1.6 
0.455 0.981046 0.639595 1.6 
0.456 0.981563 0.640657 1.6 
0.457 0.982079 0.641719 1.6 
0.458 0.982594 0.642778 1.6 
0.459 0.98311 0.643837 1.6 
0.46 0.983625 0.644894 1.6 
0.461 0.984139 0.64595 1.6 
0.462 0.984653 0.647005 1.6 
0.463 0.985167 0.648059 1.6 
0.464 0.985681 0.649111 1.6 
0.465 0.986194 0.650163 1.6 
0.466 0.986707 0.651213 1.6 
0.467 0.987219 0.652261 1.6 
0.468 0.987731 0.653309 1.6 
0.469 0.988243 0.654356 1.6 
0.47 0.988755 0.655401 1.6 
0.471 0.989266 0.656445 1.6 
0.472 0.989776 0.657488 1.6 
0.473 0.990287 0.658529 1.6 
0.474 0.990797 0.65957 1.6 
0.475 0.991306 0.660609 1.6 
0.476 0.991816 0.661647 1.6 
0.477 0.992325 0.662683 1.6 
0.478 0.992833 0.663719 1.6 
0.479 0.993342 0.664754 1.6 
0.48 0.993849 0.665787 1.6 
0.481 0.994357 0.666819 1.6 
0.482 0.994864 0.66785 1.6 
0.483 0.995371 0.668879 1.6 
0.484 0.995878 0.669908 1.6 
0.485 0.996384 0.670935 1.6 
0.486 0.996889 0.671961 1.6 
0.487 0.997395 0.672986 1.6 
0.488 0.9979 0.67401 1.6 
0.489 0.998405 0.675032 1.6 
0.49 0.998909 0.676054 1.6 
0.491 0.999413 0.677074 1.6 
0.492 0.999917 0.678093 1.6 
0.493 0.0015128 0.708828 1.6 
0.494 0.00332241 0.709507 1.6 
0.495 0.00512987 0.710185 1.6 
0.496 0.00693518 0.710863 1.6 
0.497 0.00873835 0.711541 1.6 
0.498 0.0105394 0.712219 1.6 
0.499 0.0123383 0.712896 1.6 
0.5 0.014135 0.713573 1.6 
0.501 0.0159297 0.714249 1.6 
0.502 0.0177222 0.714925 1.6 
0.503 0.0195126 0.715601 1.6 
0.504 0.0213008 0.716276 1.6 
0.505 0.0230869 0.716951 1.6 
0.506 0.024871 0.717626 1.6 
0.507 0.0266529 0.7183 1.6 
0.508 0.0284326 0.718974 1.6 
0.509 0.0302103 0.719648 1.6 
0.51 0.0319859 0.720321 1.6 
0.511 0.0337593 0.720994 1.6 
0.512 0.0355307 0.721667 1.6 
0.513 0.0373 0.722339 1.6 
0.514 0.0390671 0.723011 1.6 
0.515 0.0408322 0.723683 1.6 
0.516 0.0425952 0.724354 1.6 
0.517 0.0443561 0.725025 1.6 
0.518 0.0461149 0.725696 1.6 
0.519 0.0478716 0.726366 1.6 
0.52 0.0496262 0.727036 1.6 
0.521 0.0513788 0.727706 1.6 
0.522 0.0531293 0.728375 1.6 
0.523 0.0548777 0.729044 1.6 
0.524 0.056624 0.729712 1.6 
0.525 0.0583683 0.73038 1.6 
0.526 0.0601105 0.731048 1.6 
0.527 0.0618506 0.731716 1.6 
0.528 0.0635887 0.732383 1.6 
0.529 0.0653247 0.73305 1.6 
0.53 0.0670587 0.733716 1.6 
0.531 0.0687906 0.734382 1.6 
0.532 0.0705205 0.735048 1.6 
0.533 0.0722483 0.735714 1.6 
0.534 0.073974 0.736379 1.6 
0.535 0.0756978 0.737043 1.6 
0.536 0.0774195 0.737708 1.6 
0.537 0.0791391 0.738372 1.6 
0.538 0.0808567 0.739035 1.6 
0.539 0.0825723 0.739699 1.6 
0.54 0.0842858 0.740362 1.6 
0.541 0.0859974 0.741024 1.6 
0.542 0.0877069 0.741687 1.6 
0.543 0.0894143 0.742349 1.6 
0.544 0.0911198 0.74301 1.6 
0.545 0.0928232 0.743671 1.6 
0.546 0.0945247 0.744332 1.6 
0.547 0.0962241 0.744993 1.6 
0.548 0.0979215 0.745653 1.6 
0.549 0.0996169 0.746313 1.6 
0.55 0.10131 0.746973 1.6 
0.551 0.103002 0.747632 1.6 
0.552 0.104691 0.74829 1.6 
0.553 0.106378 0.748949 1.6 
0.554 0.108064 0.749607 1.6 
0.555 0.109747 0.750265 1.6 
0.556 0.111429 0.750922 1.6 
0.557 0.113108 0.751579 1.6 
0.558 0.114786 0.752236 1.6 
0.559 0.116461 0.752892 1.6 
0.56 0.118134 0.753548 1.6 
0.561 0.119806 0.754204 1.6 
0.562 0.121475 0.754859 1.6 
0.563 0.123143 0.755514 1.6 
0.564 0.124809 0.756169 1.6 
0.565 0.126472 0.756823 1.6 
0.566 0.128134 0.757477 1.6 
0.567 0.129794 0.75813 1.6 
0.568 0.131451 0.758784 1.6 
0.569 0.133107 0.759436 1.6 
0.57 0.134761 0.760089 1.6 
0.571 0.136413 0.760741 1.6 
0.572 0.138063 0.761393 1.6 
0.573 0.139711 0.762044 1.6 
0.574 0.141357 0.762695 1.6 
0.575 0.143001 0.763346 1.6 
0.576 0.144643 0.763997 1.6 
0.577 0.146283 0.764647 1.6 
0.578 0.147921 0.765296 1.6 
0.579 0.149558 0.765946 1.6 
0.58 0.151192 0.766594 1.6 
0.581 0.152824 0.767243 1.6 
0.582 0.154455 0.767891 1.6 
0.583 0.156084 0.768539 1.6 
0.584 0.15771 0.769187 1.6 
0.585 0.159335 0.769834 1.6 
0.586 0.160958 0.770481 1.6 
0.587 0.162579 0.771127 1.6 
0.588 0.164198 0.771773 1.6 
0.589 0.165815 0.772419 1.6 
0.59 0.16743 0.773065 1.6 
0.591 0.169044 0.77371 1.6 
0.592 0.170655 0.774354 1.6 
0.593 0.172264 0.774999 1.6 
0.594 0.173872 0.775643 1.6 
0.595 0.175478 0.776286 1.6 
0.596 0.177082 0.77693 1.6 
0.597 0.178684 0.777573 1.6 
0.598 0.180284 0.778215 1.6 
0.599 0.181882 0.778857 1.6 
0.6 0.183478 0.779499 1.6 
0.601 0.185072 0.780141 1.6 
0.602 0.186665 0.780782 1.6 
0.603 0.188256 0.781423 1.6 
0.604 0.189844 0.782063 1.6 
0.605 0.191431 0.782703 1.6 
0.606 0.193016 0.783343 1.6 
0.607 0.194599 0.783983 1.6 
0.608 0.196181 0.784622 1.6 
0.609 0.19776 0.78526 1.6 
0.61 0.199338 0.785899 1.6 
0.611 0.200913 0.786536 1.6 
0.612 0.202487 0.787174 1.6 
0.613 0.204059 0.787811 1.6 
0.614 0.205629 0.788448 1.6 
0.615 0.207198 0.789085 1.6 
0.616 0.208764 0.789721 1.6 
0.617 0.210329 0.790357 1.6 
0.618 0.211891 0.790992 1.6 
0.619 0.213452 0.791627 1.6 
0.62 0.215011 0.792262 1.6 
0.621 0.216569 0.792896 1.6 
0.622 0.218124 0.79353 1.6 
0.623 0.219678 0.794164 1.6 
0.624 0.221229 0.794797 1.6 
0.625 0.222779 0.79543 1.6 
0.626 0.224327 0.796063 1.6 
0.627 0.225874 0.796695 1.6 
0.628 0.227418 0.797327 1.6 
0.629 0.228961 0.797959 1.6 
0.63 0.230502 0.79859 1.6 
0.631 0.232041 0.799221 1.6 
0.632 0.233578 0.799851 1.6 
0.633 0.235113 0.800481 1.6 
0.634 0.236647 0.801111 1.6 
0.635 0.238179 0.80174 1.6 
0.636 0.239709 0.802369 1.6 
0.637 0.241237 0.802998 1.6 
0.638 0.242763 0.803626 1.6 
0.639 0.244288 0.804254 1.6 
0.64 0.245811 0.804882 1.6 
0.641 0.247332 0.805509 1.6 
0.642 0.248851 0.806136 1.6 
0.643 0.250368 0.806762 1.6 
0.644 0.251884 0.807388 1.6 
0.645 0.253398 0.808014 1.6 
0.646 0.25491 0.80864 1.6 
0.647 0.25642 0.809265 1.6 
0.648 0.257929 0.809889 1.6 
0.649 0.259436 0.810514 1.6 
0.65 0.260941 0.811138 1.6 
0.651 0.262444 0.811761 1.6 
0.652 0.263945 0.812385 1.6 
0.653 0.265445 0.813007 1.6 
0.654 0.266943 0.81363 1.6 
0.655 0.268439 0.814252 1.6 
0.656 0.269934 0.814874 1.6 
0.657 0.271426 0.815495 1.6 
0.658 0.272917 0.816117 1.6 
0.659 0.274406 0.816737 1.6 
0.66 0.275894 0.817358 1.6 
0.661 0.277379 0.817978 1.6 
0.662 0.278863 0.818597 1.6 
0.663 0.280346 0.819217 1.6 
0.664 0.281826 0.819836 1.6 
0.665 0.283305 0.820454 1.6 
0.666 0.284782 0.821072 1.6 
0.667 0.286257 0.82169 1.6 
0.668 0.28773 0.822308 1.6 
0.669 0.289202 0.822925 1.6 
0.67 0.290672 0.823542 1.6 
0.671 0.292141 0.824158 1.6 
0.672 0.293607 0.824774 1.6 
0.673 0.295072 0.82539 1.6 
0.674 0.296535 0.826005 1.6 
0.675 0.297997 0.82662 1.6 
0.676 0.299456 0.827235 1.6 
0.677 0.300914 0.827849 1.6 
0.678 0.302371 0.828463 1.6 
0.679 0.303825 0.829076 1.6 
0.68 0.305278 0.82969 1.6 
0.681 0.306729 0.830302 1.6 
0.682 0.308179 0.830915 1.6 
0.683 0.309627 0.831527 1.6 
0.684 0.311073 0.832139 1.6 
0.685 0.312517 0.83275 1.6 
0.686 0.31396 0.833361 1.6 
0.687 0.315401 0.833972 1.6 
0.688 0.31684 0.834582 1.6 
0.689 0.318278 0.835192 1.6 
0.69 0.319714 0.835801 1.6 
0.691 0.321148 0.836411 1.6 
0.692 0.322581 0.837019 1.6 
0.693 0.324012 0.837628 1.6 
0.694 0.325441 0.838236 1.6 
0.695 0.326868 0.838844 1.6 
0.696 0.328294 0.839451 1.6 
0.697 0.329719 0.840058 1.6 
0.698 0.331141 0.840665 1.6 
0.699 0.332562 0.841271 1.6 
0.7 0.333981 0.841877 1.6 
0.701 0.335399 0.842483 1.6 
0.702 0.336815 0.843088 1.6 
0.703 0.338229 0.843693 1.6 
0.704 0.339641 0.844297 1.6 
0.705 0.341052 0.844901 1.6 
0.706 0.342462 0.845505 1.6 
0.707 0.343869 0.846108 1.6 
0.708 0.345275 0.846712 1.6 
0.709 0.34668 0.847314 1.6 
0.71 0.348082 0.847916 1.6 
0.711 0.349483 0.848518 1.6 
0.712 0.350883 0.84912 1.6 
0.713 0.35228 0.849721 1.6 
0.714 0.353677 0.850322 1.6 
0.715 0.355071 0.850923 1.6 
0.716 0.356464 0.851523 1.6 
0.717 0.357855 0.852123 1.6 
0.718 0.359245 0.852722 1.6 
0.719 0.360633 0.853321 1.6 
0.72 0.362019 0.85392 1.6 
0.721 0.363404 0.854518 1.6 
0.722 0.364787 0.855116 1.6 
0.723 0.366169 0.855714 1.6 
0.724 0.367548 0.856311 1.6 
0.725 0.368927 0.856908 1.6 
0.726 0.370303 0.857504 1.6 
0.727 0.371678 0.8581 1.6 
0.728 0.373052 0.858696 1.6 
0.729 0.374424 0.859292 1.6 
0.73 0.375794 0.859887 1.6 
