,T,<S1(t)>,<S2(t)>,<S1(t)S2(t-0.5T)>,<S1(t)S2(t-0.4444444444444444T)>,<S1(t)S2(t-0.3888888888888889T)>,<S1(t)S2(t-0.3333333333333333T)>,<S1(t)S2(t-0.2777777777777778T)>,<S1(t)S2(t-0.2222222222222222T)>,<S1(t)S2(t-0.16666666666666666T)>,<S1(t)S2(t-0.1111111111111111T)>,<S1(t)S2(t-0.05555555555555555T)>,<S1(t)S2(t)>,<S1(t)S2(t+0.05555555555555555T)>,<S1(t)S2(t+0.1111111111111111T)>,<S1(t)S2(t+0.16666666666666666T)>,<S1(t)S2(t+0.2222222222222222T)>,<S1(t)S2(t+0.2777777777777778T)>,<S1(t)S2(t+0.3333333333333333T)>,<S1(t)S2(t+0.3888888888888889T)>,<S1(t)S2(t+0.4444444444444444T)>,<S1(t)S2(t+0.5T)>
0,1.8289335698869664,0.5467589064821871,0.5466389067221865,0.5328085249363989,0.5164072297012158,0.4272051264615175,0.3492034920349203,0.2708021664173313,0.2102012612075672,0.16340065360261438,0.14240028480056957,0.15059999999999998,0.4317991364017271,0.14679999999999996,0.13400026800053597,0.15000060000239998,0.167001002006012,0.2232017856142849,0.30220302203022026,0.40980491765901184,0.47980671729404206,0.5332085313365013
