,T,<S1(t)>,<S2(t)>,<S1(t)S2(t-0.5T)>,<S1(t)S2(t-0.4444444444444444T)>,<S1(t)S2(t-0.3888888888888889T)>,<S1(t)S2(t-0.3333333333333333T)>,<S1(t)S2(t-0.2777777777777778T)>,<S1(t)S2(t-0.2222222222222222T)>,<S1(t)S2(t-0.16666666666666666T)>,<S1(t)S2(t-0.1111111111111111T)>,<S1(t)S2(t-0.05555555555555555T)>,<S1(t)S2(t)>,<S1(t)S2(t+0.05555555555555555T)>,<S1(t)S2(t+0.1111111111111111T)>,<S1(t)S2(t+0.16666666666666666T)>,<S1(t)S2(t+0.2222222222222222T)>,<S1(t)S2(t+0.2777777777777778T)>,<S1(t)S2(t+0.3333333333333333T)>,<S1(t)S2(t+0.3888888888888889T)>,<S1(t)S2(t+0.4444444444444444T)>,<S1(t)S2(t+0.5T)>
0,1.821395591985428,0.549018901962196,0.5491189017621965,0.4012064193027088,0.37480524727346176,0.35800429605155254,0.32720327203272026,0.2812022496179969,0.2556015336092016,0.2224008896035584,0.20840041680083357,0.19719999999999996,0.5117989764020472,0.18779999999999997,0.19180038360076718,0.2112008448033792,0.24920149520897122,0.2784022272178177,0.32520325203252026,0.3496041952503429,0.37640526967377536,0.39840637450199196
