,T,<S1(t)>,<S2(t)>,<S1(t)S2(t-0.5T)>,<S1(t)S2(t-0.4444444444444444T)>,<S1(t)S2(t-0.3888888888888889T)>,<S1(t)S2(t-0.3333333333333333T)>,<S1(t)S2(t-0.2777777777777778T)>,<S1(t)S2(t-0.2222222222222222T)>,<S1(t)S2(t-0.16666666666666666T)>,<S1(t)S2(t-0.1111111111111111T)>,<S1(t)S2(t-0.05555555555555555T)>,<S1(t)S2(t)>,<S1(t)S2(t+0.05555555555555555T)>,<S1(t)S2(t+0.1111111111111111T)>,<S1(t)S2(t+0.16666666666666666T)>,<S1(t)S2(t+0.2222222222222222T)>,<S1(t)S2(t+0.2777777777777778T)>,<S1(t)S2(t+0.3333333333333333T)>,<S1(t)S2(t+0.3888888888888889T)>,<S1(t)S2(t+0.4444444444444444T)>,<S1(t)S2(t+0.5T)>
0,1.8440185881832265,0.5423,0.54218,1.0216183891310042,0.8090129442071072,0.5374075237053317,0.2862034344412132,0.12900129001290012,0.059800478403827226,0.0264001584009504,0.024000096000383997,0.020200040400080797,0.08999999999999998,0.026600053200106395,0.026000104000415997,0.040200241201447204,0.07220057760462083,0.1314013140131401,0.2858034296411556,0.518607260501647,0.8156130498087968,1.0202183639305507
