,T,<S1(t)>,<S2(t)>,<S1(t)S2(t-0.5T)>,<S1(t)S2(t-0.4444444444444444T)>,<S1(t)S2(t-0.3888888888888889T)>,<S1(t)S2(t-0.3333333333333333T)>,<S1(t)S2(t-0.2777777777777778T)>,<S1(t)S2(t-0.2222222222222222T)>,<S1(t)S2(t-0.16666666666666666T)>,<S1(t)S2(t-0.1111111111111111T)>,<S1(t)S2(t-0.05555555555555555T)>,<S1(t)S2(t)>,<S1(t)S2(t+0.05555555555555555T)>,<S1(t)S2(t+0.1111111111111111T)>,<S1(t)S2(t+0.16666666666666666T)>,<S1(t)S2(t+0.2222222222222222T)>,<S1(t)S2(t+0.2777777777777778T)>,<S1(t)S2(t+0.3333333333333333T)>,<S1(t)S2(t+0.3888888888888889T)>,<S1(t)S2(t+0.4444444444444444T)>,<S1(t)S2(t+0.5T)>
0,1.8491092865860423,0.5408,0.54078,1.5354276376974783,1.0102161634586153,0.3844053816753434,0.10280123361480337,0.020800208002080017,0.002800022400179201,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000060000360002,0.005000040000320002,0.02340023400234002,0.1238014856178274,0.4236059304830267,1.0094161506584105,1.5526279473030513
